"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"ROU","Romania",,,,1.8388,,7.3247,7.4377,7.7429,5.5411,7.8556,7.9739,8.1704,8.319,8.3659,8.5683,8.1917,8.324,8.5254,8.7593,,,8.3487,2.9807,,,
"RUS","Russian Federation",2.305,2.3372,2.3448,2.3702,2.3739,6.9685,6.9437,7.0185,7.0601,7.0864,14.8576,15.1249,15.1704,14.9896,15.0828,14.8702,15.5975,8.4703,8.5487,8.9787,4.2474,4.282,4.3921,4.4395,,
"RWA","Rwanda",,,,,,,,0.019,,0.462,0.472,,,0.74,0.7336,0.055,0.6709,,0.1021,1.0217,1.1011,1.1811,0.1376,1.3384,1.0662,
"KNA","Saint Kitts and Nevis",6.8408,7.1059,6.7832,6.8287,7.11,,7.6906,,,,,,,,,,,,,,6.8946,,,2.7672,,
"LCA","Saint Lucia",0.56,,0.473,,2.1355,,3.1641,0.4391,3.5514,2.738,2.5031,,0.185,0.1588,0.1045,1.6485,1.8063,2.1392,2.4394,1.8564,,,3.7956,,,
"VCT","Saint Vincent and the Grenadines",0.46,,3.494,,,4.9722,4.9861,,,5.5761,,,,,,0.6648,,0.941,9.0239,9.0358,9.505,8.411,6.3115,7.0145,,
"WSM","Samoa",,0.344,,0.33,2.7016,,,,2.0282,,0.2782,,,2.3622,,1.8828,,1.7874,0.4824,1.8574,,0.3445,,2.4885,3.4399,
"SMR","San Marino",,,,,,,,,,,,,,,,,4.8896,13.9564,13.7424,14.3161,,,,,,
"STP","Sao Tome and Principe",,0.467,,,,,,,,2.5309,,,,,,,,,,,2.5325,,,1.9242,,
"SAU","Saudi Arabia",,,1.66,,,2.4896,0.6822,,,,,,,5.9755,6.2389,7.1406,7.2235,7.2447,,7.7668,,8.0481,6.9356,8.088,5.8174,
"SEN","Senegal",0.075,0.093,0.093,0.095,,,,,,0.359,,,,0.4994,,,,,0.6042,,0.3993,0.3766,0.3818,,0.6285,
"SRB","Serbia",,,,,,,,,2.2114,2.2693,2.2609,2.2858,2.3447,2.4215,2.4467,2.482,9.9014,9.5418,9.6578,9.7635,10.0777,9.1986,,,,
"SYC","Seychelles",,1.324,,,,,,,,1.3844,5.5693,5.4637,5.5716,5.2707,1.1344,5.6079,1.1643,5.5291,,,,2.1212,,2.4717,,
"SLE","Sierra Leone",,0.073,,,,,,,,0.2538,,,,0.159,,0.1649,0.292,,,0.9538,0.8189,0.7468,0.7986,0.8265,,
"SGP","Singapore",,,,1.627,5.3789,,5.6766,,1.5451,6.1815,6.3096,6.3281,6.4902,6.7109,7.0702,7.4367,6.845,7.2742,7.4685,7.7578,6.0092,8.4614,6.2432,,,
"SVK","Slovakia",,,,,3.3192,10.6492,10.4468,10.29,9.9067,9.7574,9.3269,9.4763,9.9872,9.9381,9.6786,9.7568,9.5637,9.499,9.4543,9.4929,9.4531,9.5335,9.3753,9.5326,,
"SVN","Slovenia",2.121,2.135,2.147,2.1812,,14.3165,14.8403,14.9429,15.3433,15.4527,15.5925,15.7906,16.0424,16.2476,16.5179,16.7792,17.0341,16.7077,16.9691,17.4753,17.8076,12.6979,13.0606,13.3969,,
"SLB","Solomon Islands",0.14,,,,1.0334,,,,1.5436,,1.6663,,,0.1768,2.0963,,1.9871,1.8917,2.181,,,0.1937,,2.1642,,
"SOM","Somalia",,,0.231,,,,,,,,,0.1176,,,,,,,,0.1349,,,,,,
"ZAF","South Africa",,0.593,,3.9765,3.8994,3.8171,3.7817,3.7457,3.804,4.637,,,0.6988,0.6968,0.7074,0.7207,0.7227,0.7277,1.9303,1.9805,2.0507,2.099,2.0911,0.7874,0.7923,
"ESP","Spain",4.088,6.0036,6.2145,6.2485,6.4146,6.7902,7.0877,7.2769,7.5968,7.8306,7.9952,8.1753,8.2845,8.5029,8.6695,9.0022,9.1527,9.1801,8.8947,8.8931,9.2707,9.4963,9.795,10.1094,,
"LKA","Sri Lanka",1.3067,0.2786,0.3047,0.3462,0.3747,1.6159,0.4433,1.0622,,2.2547,1.9295,2.1934,2.6056,0.6244,0.6826,2.4694,2.5625,2.597,2.6384,2.7496,2.823,2.8402,2.9243,3.1844,3.4143,
"SDN","Sudan",,0.09,,,,0.158,,,,1.2923,,1.4034,1.3546,1.3083,,,,,,1.1992,1.2318,,0.2618,1.1455,,
"SUR","Suriname",0.75,0.252,,,,1.8666,,,,0.8102,,,,,0.7054,,,,2.2967,2.0351,3.1336,3.0855,3.113,3.5763,,
"SWZ","Swaziland",,0.151,,,,3.327,0.1766,,0.1564,0.1666,,,,,0.1636,,0.1017,,3.4367,3.5132,3.6014,3.8663,3.9394,4.1415,,
"SWE","Sweden",12.9565,12.969,12.911,13.1906,13.3711,13.3103,13.5737,13.8914,14.0787,14.3642,14.6225,14.8584,15.0549,15.1446,15.2328,15.3735,15.4746,15.5915,15.701,15.7929,15.9181,16.0315,16.9123,,,
"CHE","Switzerland",3.2,3.2278,,,,15.8647,15.9218,16.4607,17.1746,17.092,17.2856,17.7075,21.4535,21.4029,21.8052,23.0206,23.8344,24.5325,25.0939,25.6015,26.3796,21.5751,21.8314,22.2277,,
"SYR","Syrian Arab Republic",,,3.5214,3.6578,3.2412,3.3198,,3.4282,3.2559,3.3654,3.423,,3.3786,3.3281,3.2542,3.3351,,,,3.8607,,2.828,,,,
"TJK","Tajikistan",7.1168,6.9932,6.8513,6.533,6.4799,6.3533,6.0187,5.901,5.5045,5.4779,5.4188,5.4235,5.4186,5.486,5.2407,5.6487,5.7777,6.1228,6.7245,6.4763,,,,,,
"TZA","Tanzania, United Republic of",0.041,,,,,,,0.3995,,,,0.2387,,,,,,0.4736,,0.4917,,,0.5843,,,
"THA","Thailand",1.151,,1.1987,1.326,1.3828,,1.5264,1.6181,,1.779,,1.8323,1.8242,1.9006,1.9807,2.4549,,,,,2.8334,3.2174,3.7648,3.5643,4.071,
"TLS","Timor-Leste",,,,,,,,,,1.9289,,,1.0539,1.0821,1.1759,1.2267,1.2305,,0.6174,2.0846,2.1767,,2.4917,2.3904,2.5242,
"TGO","Togo",0.076,,,,,,0.057,,,0.3989,,,0.4665,0.3559,,0.0506,,,,,0.3511,0.3169,0.4958,0.4876,0.5419,
"TON","Tonga",,,0.44,,,0.499,3.8172,3.8384,,,,,,4.0716,4.2348,4.4039,,,4.5482,,,,,4.157,4.3349,
"TTO","Trinidad and Tobago",3.9228,3.0282,3.0481,3.6665,3.8136,3.6056,3.748,3.8122,3.9094,,,4.7759,4.7535,,4.98,4.7489,5.0965,,,,6.133,4.2639,3.3646,5.4073,4.476,
"TUN","Tunisia",0.6537,0.6665,0.688,0.717,0.7436,0.7668,0.793,0.8068,2.9022,4.1774,0.9322,,1.0242,3.2831,2.1528,3.4632,,,,3.928,3.9808,3.9417,3.8161,,,
"TUR","Turkey",1.1597,1.1631,1.1851,1.2243,1.2789,3.1054,3.1796,3.1594,3.1868,3.2248,3.2778,3.3682,3.5963,3.7026,3.8302,3.9897,4.1245,4.2618,4.3035,4.2844,4.4206,4.3873,4.5599,4.8092,,
"TKM","Turkmenistan",3.17,3.222,3.171,,,10.7593,10.7326,13.8779,9.8757,7.8462,7.4503,7.1793,6.9448,6.8437,6.7941,6.7878,6.7977,6.7338,6.6578,6.652,,,,,,
"TUV","Tuvalu",,,,,,,,4.6875,6.1855,,,,,7.1845,1.1538,,,,,0.9091,,,,,,
"UGA","Uganda",,,,,,,,0.047,,0.0824,1.4805,,,,,,,1.2786,1.3209,1.2296,1.6519,1.6401,1.6366,1.2382,,
"UKR","Ukraine",4.407,2.992,2.97,2.99,2.986,9.6248,9.6011,9.5782,9.5895,9.6167,9.6588,9.7341,9.7353,9.7258,11.0344,10.9549,10.9553,11.0042,11.0667,9.6533,,,,,,
"ARE","United Arab Emirates",3.5808,3.5643,3.5509,4.368,3.6409,5.2025,5.7011,5.8003,6.0311,5.2691,4.5192,4.1297,4.3855,4.4586,4.442,4.0724,4.2927,4.4866,5.0815,5.9542,7.1939,7.9021,8.1185,8.2549,,
"GBR","United Kingdom",1.7573,1.797,1.8528,1.8963,1.9106,14.731,15.0702,15.5647,16.0181,16.4224,16.6834,16.4787,15.9873,16.0407,15.9262,15.7453,15.4868,15.1473,15.1524,15.2018,15.2221,13.7846,13.7936,13.7885,16.1155,
"USA","United States",11.3785,,,,,12.0615,,,,2.7147,9.9177,,,,,12.5927,,,,,,,14.5812,18.2886,,
"URY","Uruguay",3.56,3.703,,,3.745,,,3.7234,,,,2.9915,,9.8174,,,,,,,,3.9558,4.9398,9.9913,7.2173,
"UZB","Uzbekistan",13.839,14.1553,14.1898,13.9913,10.9277,13.8652,13.7863,13.6852,13.5569,13.4115,13.6495,13.4379,13.5053,13.739,13.7436,13.9226,13.928,13.8415,13.7303,13.6546,,,,,,
"VUT","Vanuatu",,,2.5615,,,,,,,1.9108,,,1.6857,1.8068,,,,2.0241,,,,0.1653,,1.4247,1.4205,
"VEN","Venezuela, Bolivarian Republic o",1.94,,0.6577,,,,3.0836,,,,,,,,,,,,,,,,3.74,2.0663,,
"VNM","Viet Nam",,,0.569,0.48,0.515,,1.2574,1.3095,,,1.4449,1.5036,1.5915,1.6855,1.8063,1.9427,,2.2733,0.2867,2.2129,2.2191,2.2744,,,,
"YEM","Yemen",0.247,0.23,0.6535,,,,,,,1.0484,,,,0.3156,0.3165,0.7165,,,0.8649,1.404,0.7242,0.7485,0.7682,0.7852,,
"ZMB","Zambia",0.069,,,,,,,,,0.1298,0.7604,0.7408,,0.7695,0.7792,0.7914,,,,,,0.0925,0.931,1.0227,,
"ZWE","Zimbabwe",1.6695,,,,,0.1262,,,,0.1735,0.1255,,0.0544,0.0596,1.0701,0.9561,1.4018,1.2653,1.4858,1.6612,1.564,1.5788,2.7831,2.1442,,
