"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"AFG","Afghanistan",-0.0265878765183058,-0.026588580191717,-0.0251553020968122,-0.0237218612368491,-0.0254557611794424,-0.0271898160487904,-0.0206349500938984,-0.0140633594377026,-0.0102117746679569,-0.01486149116984,-0.0679650379438872,-0.101691426507906,-0.108143288914828,-0.114677092621782,-0.116056240752492,-0.118243596127149,-0.127278622205172,-0.113366634349595,-0.11202980954317,-0.0960080528902349,-0.0966561727504264,-0.0846464664974139,-0.0943704046892444,-0.100198075150215,-0.0927382564667137,-0.103616231455476
"ALB","Albania",-0.0113662037299205,-0.0123633496778972,-0.0126930840101226,-0.0162048303137222,-0.0175257866483003,-0.0187807583520972,-0.0157546207605461,-0.0121455091274277,-0.0152578091817707,-0.00962715659502794,-0.0225043065957186,-0.0390672865397357,-0.0293882582164141,-0.0212442816301957,-0.00412146658156065,-0.0067599365233883,-0.0106090985026573,-0.00405588681297531,0.00846118085048142,0.0277115802730152,0.0328161252052689,0.0248665170806413,0.0225532658714315,0.0212612285827783,0.0114226085807429,0.012589152252421
"DZA","Algeria",-0.0651859634651147,-0.0655644248893443,-0.0676591980606825,-0.0706881451427512,-0.0689000692658265,-0.0675565992195934,-0.0634028878760364,-0.0598196988342071,-0.0587677207511689,-0.0542563306714373,-0.0565066247458138,-0.0900345262999729,-0.0937710277851385,-0.0934266199065472,-0.0999895660168083,-0.112430742094211,-0.119627784995032,-0.118159742973316,-0.106277304981698,-0.107115478093903,-0.0961157524505455,-0.0847696054408262,-0.0623026123313751,-0.0610071394918196,-0.0608362616173503,-0.0562125026704914
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",-0.15415767384327,-0.15567195523804,-0.163374162091799,-0.170643654061676,-0.170414235038182,-0.170380412774161,-0.158515958272331,-0.148043055218862,-0.133250596804179,-0.133502517179801,-0.14540600017219,-0.16994308799914,-0.169854812101939,-0.165832712643658,-0.158304586901341,-0.172824779471734,-0.175113391140302,-0.165052034958239,-0.158380938507681,-0.156913195031174,-0.155901377882191,-0.126660507885874,-0.124122619249137,-0.111945212201783,-0.109220306469592,-0.101055315331526
"ATG","Antigua and Barbuda",0.0596899776790408,0.0562607650858362,0.0546191542629816,0.0537231603719827,0.052576891178035,0.0496286390402156,0.0536127975111481,0.055853290180806,0.054092027146956,0.0483181769188133,0.054121968036733,0.0190229009076837,0.0105480985857912,0.0175314879458832,0.0355165221935906,0.0546232676146383,0.0494927587026572,0.0615855212708138,0.059122310810782,0.0324104687125032,0.0416500169321391,0.0298689282618618,0.00965313166299242,0.0120473771806385,0.0055736242237478,0.0255752478006631
"ARG","Argentina",0.00190888115582433,0.00189545611567971,-0.00659773319216517,-0.0114119554480914,-0.00965598080460561,-0.00835879109951843,-0.0341354865166001,-0.048335618762038,-0.041720599573122,-0.0449208981741094,-0.0285626082784062,-0.0591899033631659,-0.0548361338564726,-0.0661237018004369,-0.0643598274537464,-0.0645493248632823,-0.06734803862822,-0.0755501682738098,-0.0883508095098217,-0.0927303365611665,-0.090962877634406,-0.0585784252981086,-0.0681833068900859,-0.0644572458336557,-0.0641420327648813,-0.0490194959743629
"ARM","Armenia",0.0377499113657433,0.0330303541511386,0.0267932793167796,0.0369480596891708,0.041420398495028,0.0416579802461241,0.0468938513779856,0.06156918957431,0.0729037197969034,0.058748005122192,0.0748212637530077,0.0530347609685111,0.0556911579267189,0.07161835844856,0.0660084834557652,0.0668684597638508,0.0645791370634879,0.0671477506284722,0.0802539399104115,0.094687934230312,0.102819178254736,0.108461448416791,0.0995266103290741,0.104955544089454,0.110537051911006,0.11118519231768
"AUS","Australia",0.152743307451869,0.151364815128152,0.150766330510533,0.150170038657514,0.151995270905859,0.155127272480384,0.155209920923752,0.151354704465756,0.151106369833058,0.151180407144959,0.149640334618775,0.185084331261208,0.182292384752847,0.185972531729763,0.164357161635404,0.175862926417814,0.166849650075896,0.166294584813161,0.16214080750137,0.159026123515113,0.159790745476755,0.15532760263732,0.136649863785475,0.13246729468441,0.123193672310833,0.102734297735061
"AUT","Austria",0.158377466168929,0.160491246551751,0.159467644855643,0.15603080848162,0.155710027588626,0.151120404971188,0.157915905303094,0.157376977530798,0.15011580102038,0.147114607321402,0.150022713686732,0.167360651155537,0.170478850982618,0.158992924317659,0.144543337914233,0.146762072170051,0.136098895737466,0.130684046960207,0.138200663963906,0.146908129822409,0.139559995201015,0.110670416134382,0.10718805561051,0.0934986327813159,0.0831958269056947,0.0879206014137119
