"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"AFG","Afghanistan",0.138770504281997,0.138770504281997,0.143071438127736,0.147372371973472,0.142171399826014,0.136970427678555,0.156636712501184,0.176302997323813,0.188225221489986,0.173623236464915,0.173173989709604,0.155826234050051,0.139502773820393,0.126093616057534,0.129345177507203,0.136239449269318,0.139937771254157,0.181943876053186,0.178889193161571,0.199282147970088,0.196133297266951,0.165538672034337,0.156983763312958,0.165095442954983,0.172904940502507,0.148305955145137
"ALB","Albania",0.383517697600882,0.383517697600882,0.376494430414685,0.369471163228488,0.370561681309762,0.371652199391035,0.383317828779596,0.394983458168157,0.388673729689837,0.405430689625589,0.384672784191023,0.399260919469506,0.428793016399787,0.448632915197261,0.459902579966118,0.458503981311716,0.443386514618791,0.442041838084022,0.454396044650532,0.489351106858282,0.486050222714825,0.490295079872475,0.488839388097625,0.486727406426045,0.473039505516853,0.472261865117937
"DZA","Algeria",0.292891890138272,0.292891890138272,0.287179251170838,0.281466612203404,0.289117109709806,0.296767607216207,0.311411071895343,0.326054536574479,0.336674644949586,0.351414561425052,0.383256526726288,0.36485909827474,0.356115023316136,0.349615761378908,0.330023529545153,0.326069106332749,0.31858673379422,0.319968236681043,0.336397162378593,0.319868278906109,0.322444922645829,0.320685939619717,0.331461756818318,0.336167046867305,0.321870198245927,0.33091754686365
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.201718374066322,0.201718374066322,0.181021262804208,0.160324151542093,0.161197989027276,0.162071826512459,0.190922763296016,0.219773700079573,0.253352504874948,0.25065659431104,0.262243394105061,0.293756462824081,0.286487338575893,0.297779938273398,0.299895025122144,0.307693533548419,0.297495298548035,0.306985565749725,0.300529654975508,0.305852178991861,0.30707071190252,0.30772476534789,0.303933433858286,0.331990776221862,0.334757542746274,0.338847319870027
"ATG","Antigua and Barbuda",0.675937848046843,0.675937848046843,0.67918668474252,0.682435521438197,0.680159995229636,0.677884469021074,0.677811023898129,0.677737578775183,0.680781242033326,0.675177808711287,0.645473433847082,0.676732258637338,0.676369170236658,0.691900652755298,0.692203285793272,0.697657072960443,0.697337522821895,0.696047946588803,0.689441763569343,0.601757760086695,0.635312938921493,0.624564147757442,0.58584822131976,0.598065311589895,0.605939341171754,0.608524230758557
"ARG","Argentina",0.533516661950928,0.533516661950928,0.527196964125671,0.520877266300413,0.512449830612991,0.504022394925569,0.433769558964557,0.363516723003545,0.390463704363764,0.38083205343877,0.427774807577736,0.427205226840213,0.428929406611261,0.408033430758358,0.395997704557303,0.415295765743923,0.428917565423698,0.40622851776827,0.402501217837982,0.378790535485793,0.392886207010859,0.456038100185391,0.471807613944855,0.476063371425474,0.4522388035687,0.449946346733931
"ARM","Armenia",0.426130466016109,0.426130466016109,0.416516461791131,0.406902457566154,0.405270126314332,0.403637795062511,0.418314809018302,0.432991822974093,0.478544094640693,0.451209001459141,0.448564520096864,0.442978034705617,0.458377726324556,0.46440711237195,0.471010500467475,0.45993335462458,0.456937766940469,0.475118250425694,0.475318277474741,0.455278371470498,0.456944788711494,0.450702406434756,0.452427381793378,0.47518422180555,0.483295284955594,0.490907104948196
"AUS","Australia",0.823391349707164,0.823391349707164,0.820638297751774,0.817885245796384,0.828101894534976,0.838318543273567,0.829088472132094,0.819858400990622,0.82521403543048,0.834483747488739,0.817924527540087,0.823548243453369,0.828599673102533,0.836055618484784,0.833419681836133,0.829019924322253,0.838442630265251,0.835404245064754,0.826651336198508,0.840747558741356,0.827635385061693,0.832694360514253,0.823530528154778,0.82786885269491,0.825202093987835,0.806486956109145
"AUT","Austria",0.834469972750332,0.834469972750332,0.826206357938268,0.817942743126203,0.81362234668001,0.809301950233816,0.827824534914408,0.846347119594998,0.831252287620187,0.833758399901076,0.832160503285076,0.834993584306514,0.854076597381087,0.840827364335542,0.812193959535891,0.806035945998104,0.797156851430357,0.81066065681861,0.815261496868906,0.811819086488962,0.799964873091891,0.790940240507698,0.799192112997743,0.803507053584888,0.798268580891943,0.785329750531406
"AZE","Azerbaijan",0.270340838112858,0.270340838112858,0.284089071576398,0.297837305039938,0.295860415475147,0.293883525910355,0.300924288967211,0.307965052024065,0.33872934293201,0.321903818316008,0.33048102887209,0.327428065073195,0.349078822151438,0.367521462750105,0.367660971431182,0.362317827302414,0.353421700739452,0.347340237494618,0.377241464320788,0.376831686866126,0.375631169873135,0.383886041628654,0.383569382241383,0.388975774656156,0.388855948180103,0.365295962293517
"BHS","Bahamas",0.720940627174899,0.720940627174899,0.732387908820025,0.743835190465152,0.752048959977833,0.760262729490513,0.76280612206499,0.765349514639466,0.753117839726948,0.749390991250141,0.743709592285824,0.72205814582291,0.725416161400533,0.725380195859546,0.698876619112939,0.687991405137415,0.686379737232905,0.681762657444282,0.671623180768686,0.662795690165025,0.64692172627155,0.636189191513078,0.630816728513177,0.620949988698628,0.607173074068497,0.610926775271468
"BHR","Bahrain",0.549079004850696,0.549079004850696,0.560508658073485,0.571938311296274,0.577345121214857,0.582751931133438,0.609699865703948,0.636647800274457,0.611396667155449,0.614166869580202,0.590254755983317,0.552719566205864,0.568575881617737,0.566828817989341,0.569373322687847,0.550868575364887,0.529424277200908,0.524533999573605,0.518676849947364,0.537208669414303,0.528017589487133,0.522467772973932,0.498519636372748,0.501111862118995,0.525840835277191,0.530882120699889
