"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"AFG","Afghanistan",0.132077658265388,0.132077658265388,0.144765218474245,0.157452778683101,0.14434460237214,0.131236426061178,0.134900420853501,0.138564415645823,0.118495369607345,0.119813961316581,0.0973066816796334,0.0997603597436254,0.0644086330523789,0.0527449781474468,0.0764340049802127,0.0532278769219093,0.0662758853062339,0.102770038566414,0.0989316250044483,0.117628542158153,0.12051564759026,0.0784081405758528,0.0808221159943762,0.0872316510472001,0.107121066491099,0.0900287365292077
"ALB","Albania",0.223134488659397,0.223134488659397,0.207202021685995,0.191269554712593,0.211396285556926,0.231523016401259,0.23022450795461,0.228925999507961,0.241819249436087,0.267702536428747,0.247789435832776,0.243748893510465,0.270314151889279,0.291849644471679,0.304487569551941,0.307527305051007,0.271413437645509,0.261455277412071,0.267877992105969,0.302274467689851,0.318097991149831,0.335010574547216,0.331445911407927,0.318190228172059,0.305725077817186,0.304098224399462
"DZA","Algeria",0.298022096063921,0.298022096063921,0.261965886177237,0.225909676290552,0.219485406235286,0.21306113618002,0.220183367827793,0.227305599475566,0.269290478525208,0.272216549852661,0.317379946294737,0.308415498253739,0.299581373123225,0.291652154508398,0.295471576289439,0.307579518805029,0.303099232164481,0.312554778735929,0.31940228444929,0.290409352557091,0.279968607350169,0.272609783408562,0.289990169024668,0.277391523640729,0.285568181148409,0.280830632280047
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.160461966339142,0.160461966339142,0.133207423647039,0.105952880954933,0.0925795428176239,0.0792062046803168,0.118011201985449,0.15681619929058,0.125448544389141,0.127075261371657,0.131062689467575,0.148476897371691,0.132538099804648,0.133699217997049,0.106223431971988,0.12420567422023,0.12004380006763,0.137396066387408,0.128012707684403,0.09723011424102,0.108430244170998,0.0982408262603502,0.10478174841828,0.166987880624215,0.186385201560645,0.215537366983859
"ATG","Antigua and Barbuda",0.626868984980994,0.626868984980994,0.632342458538432,0.63781593209587,0.635286020859525,0.632756109623179,0.630983290998398,0.629210472373617,0.631228703828416,0.623838936381682,0.599423473928542,0.685844617980327,0.692073512818034,0.722722809063401,0.731174751889845,0.727255241240369,0.720589590015474,0.717992272964719,0.716337259320108,0.574258177216892,0.585673902062224,0.586561181149064,0.483666737549305,0.491278747716894,0.491476674272839,0.490761092073246
"ARG","Argentina",0.404557736132781,0.404557736132781,0.403172086518914,0.401786436905047,0.392779828679402,0.383773220453756,0.352174403379752,0.320575586305748,0.318257934143926,0.330468619192745,0.338891903803792,0.349636190061012,0.34985640330815,0.328045666337549,0.325889532996474,0.344988033540795,0.343941977980886,0.32630386625726,0.328832454072089,0.303780480444033,0.302523107212533,0.362757389112558,0.368651594742028,0.412003834265932,0.410287003534109,0.4011094761019
"ARM","Armenia",0.319467677844385,0.319467677844385,0.275045670321457,0.230623662798529,0.242257540719361,0.253891418640193,0.255380568002692,0.25686971736519,0.297269546744777,0.288009498182575,0.273438122485636,0.274197793722628,0.257817259883312,0.265665517845835,0.285886539062274,0.268322416151834,0.277393201793785,0.29320054403812,0.306021524236678,0.30781448751989,0.305553169455366,0.29685766249597,0.298806694013377,0.348183612155963,0.386940058992401,0.434981819633365
"AUS","Australia",0.857476562068523,0.857476562068523,0.85433342232547,0.851190282582419,0.859585563867066,0.867980845151714,0.854977260071045,0.841973674990378,0.87407139468872,0.892133287811272,0.874644640857783,0.876523953984006,0.888049072578947,0.895273971720582,0.897375183068761,0.892884936658044,0.895784075675481,0.882173244771967,0.836387935722209,0.852066824218406,0.858702432410544,0.843456807560214,0.839392320858935,0.840963372276671,0.845586834024278,0.808905928251672
"AUT","Austria",0.824242009644768,0.824242009644768,0.837861872559037,0.851481735473306,0.846680007483198,0.841878279493089,0.859872459822016,0.87786664015094,0.89006738589487,0.896909065824859,0.867709366375248,0.865986025978573,0.888616533895198,0.849620513655635,0.817572101641392,0.794795307894972,0.765895847763631,0.756170445994689,0.781292560963072,0.764528057518465,0.773838778116841,0.780225692212213,0.781447933377706,0.795299708858181,0.78431588330664,0.773314130168792
"AZE","Azerbaijan",0.096846540297832,0.096846540297832,0.113482371697968,0.130118203098105,0.130077763702516,0.130037324306927,0.143925391552677,0.157813458798424,0.197226643329335,0.161528616793667,0.188569065357705,0.178302998147319,0.170718319362733,0.164846311741572,0.155711838144621,0.142964423810105,0.157911119120162,0.169823195251444,0.206499462226986,0.194555187386665,0.214849665318979,0.235847862409569,0.22510202079098,0.236277919828053,0.2359324522384,0.187816625186725
"BHS","Bahamas",0.692543450247756,0.692543450247756,0.713231393675825,0.733919337103893,0.73515108780337,0.736382838502845,0.748798224115676,0.761213609728507,0.760367056551194,0.755264870946482,0.733876441874564,0.737135387821989,0.73362357286044,0.734975318325171,0.740874667561974,0.73794878724381,0.737649775842412,0.730709753414647,0.734897686691935,0.728385988955515,0.687825247891857,0.681390390464467,0.697091954492201,0.686768802790876,0.688138857860491,0.688114490532379
"BHR","Bahrain",0.502986198323528,0.502986198323528,0.496624708929128,0.490263219534728,0.502611649569335,0.514960079603941,0.56527000991502,0.615579940226098,0.519284932434011,0.531086557442825,0.517033765148947,0.472162756178933,0.469128382583533,0.470997688187266,0.470131669116679,0.469701427510665,0.477502264005839,0.513274381681096,0.526895970500744,0.491600441471588,0.459567422759663,0.424140165111024,0.395926292325203,0.394291535898068,0.425540902966612,0.412745172021876
"BGD","Bangladesh",0.205788716655509,0.205788716655509,0.234788033715432,0.263787350775356,0.218878951736647,0.173970552697937,0.145067272380777,0.116163992063619,0.0974868580150463,0.0851913170887389,0.110127962035649,0.099447104506531,0.186012788017453,0.190936925675993,0.18287630631254,0.185707909902119,0.178866093536923,0.233227692461508,0.2247424185138,0.224729238872727,0.242701412202635,0.231593798987062,0.237372143838074,0.221748402452866,0.200342973554055,0.203822016778693
"BRB","Barbados",0.780879789885414,0.780879789885414,0.786051980395243,0.791224170905073,0.789368679366128,0.787513187827185,0.782493354513899,0.777473521200613,0.781324486801694,0.754791959229231,0.752634072695734,0.733137235918742,0.750718276794946,0.741535805291896,0.74458668754744,0.767406049078692,0.822521725396747,0.806785042946529,0.798419245310286,0.688293766395419,0.769045809267072,0.715565772794121,0.753736851193284,0.750891003768013,0.701580208948884,0.708362757859814
"BLR","Belarus",0.338567610958389,0.338567610958389,0.334063987075548,0.329560363192707,0.334772266580644,0.339984169968581,0.303373934222732,0.266763698476882,0.292157769744958,0.244573835350865,0.25516134391081,0.28576934121878,0.276812015095629,0.283799462401622,0.28395067354242,0.268827390142917,0.27222772389618,0.309286923569434,0.319918357444528,0.357965013755944,0.351065164675113,0.368930754820693,0.368828701285264,0.385388678120749,0.419155280102574,0.38923963348919
"BEL","Belgium",0.73897453442304,0.73897453442304,0.738529905724363,0.738085277025687,0.75422382938046,0.770362381735234,0.77072001934542,0.771077656955608,0.75274551297346,0.743609756885558,0.744969388305299,0.727520362136151,0.738077391070677,0.742462036630561,0.761990826533222,0.766734733282267,0.777254842849562,0.786364239655318,0.79664722483147,0.775095673825114,0.774387411374419,0.788172060732659,0.759149317747558,0.763354496435113,0.767745554449764,0.76607580580271
"BLZ","Belize",0.421661628978533,0.421661628978533,0.41434558173817,0.407029534497807,0.396663210433135,0.386296886368464,0.379997041811825,0.373697197255186,0.408256808417027,0.361968411592933,0.359400776021633,0.345070590485031,0.343777689525422,0.350332616757431,0.417074025814415,0.403265297347438,0.352055452343837,0.396507768948177,0.405587100550457,0.382395531834264,0.376829722339072,0.372190509146726,0.359400093845594,0.396372258088916,0.382935682232797,0.383803679613895
